FileName, TotalMethods, TotalTestSmells,Physical SLOC,Logical SLOC,Cyclomatic,CyclomaticDensity,HalsteadBugs,HalsteadDifficulty,HalsteadEffort,HalsteadLength,HalsteadTime,HalsteadVocabulary,HalsteadVolume,Maintainability,assertionRoulette,conditionalTestLogic,duplicateAssert,eagerTest,emptyTest,exceptionHandling,globalVariable,ignoredTest,lazyTest,magicNumberRule,mysteryGuest,redundantAssertion,redundantPrint,resourceOptimism,sleepyTest,unknownTest
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/6-one-way-reflexive/accessor-test.js,0,1,30,25,7,28,0.146,12,5266.347,87,292.575,33,438.862,124.548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/5-named-reflexive-explicit-inverse/delete-test.js,0,1,26,22,7,31.818,0.113,9.263,3136.278,69,174.238,30,338.575,128.392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/5-named-reflexive-explicit-inverse/create-test.js,4,1,66,79,10,12.658,0.578,20.385,35366.194,309,1964.789,49,1734.945,109.572,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/5-named-reflexive-explicit-inverse/association-set-id-test.js,0,1,38,33,8,24.242,0.219,11.296,7414.789,126,411.933,37,656.391,124.679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/5-named-reflexive-explicit-inverse/accessor-test.js,0,1,36,30,8,26.667,0.192,15.273,8780.036,113,487.78,34,574.883,119.713,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/4-named-reflexive/delete-test.js,0,1,26,22,7,31.818,0.113,9.263,3136.278,69,174.238,30,338.575,128.392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/4-named-reflexive/create-test.js,4,1,66,79,10,12.658,0.578,20.385,35366.194,309,1964.789,49,1734.945,109.572,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/4-named-reflexive/association-set-id-test.js,0,1,38,33,8,24.242,0.219,11.296,7414.789,126,411.933,37,656.391,124.679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/4-named-reflexive/accessor-test.js,0,1,36,30,8,26.667,0.192,15.273,8780.036,113,487.78,34,574.883,119.713,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/3-reflexive/delete-test.js,0,1,26,22,7,31.818,0.113,9.263,3136.278,69,174.238,30,338.575,128.392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/3-reflexive/create-test.js,4,1,66,79,10,12.658,0.575,20.921,36104.578,309,2005.81,48,1725.753,109.502,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
